userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content,processed_text,textblob_ready_text,tokens,lemmatized_tokens,afinn_score,afinn_label,swn_pos_score,swn_neg_score,swn_sentiment_score,swn_label,senticnet_score,senticnet_label,textblob_polarity,textblob_subjectivity,textblob_label
Hijrah S Kep Ns,4 dlu yah nnt klo lebih di permudah lagi br q kasi bintang 5 sejauh ini bagus dan sangat membantu apl jkn nya,4,4.2.3,2022-10-27 14:38:21,-1.0,1.0,1.0,Positif,It's not as easy as it is to give a five-star so far. It's good and it helps apl-n-n-n-n-n-n-n-n-n-n-n-n-n-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-,its not as easy as it is to give a fivestar so far its good and it helps aplnnnnnnnnnnnnnsososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososo,it's not as easy as it is to give a five-star so far. it's good and it helps apl-n-n-n-n-n-n-n-n-n-n-n-n-n-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-so-,"['its', 'not', 'as', 'easy', 'as', 'it', 'is', 'to', 'give', 'a', 'fivestar', 'so', 'far', 'its', 'good', 'and', 'it', 'helps', 'aplnnnnnnnnnnnnnsososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososo']","['its', 'not', 'as', 'easy', 'as', 'it', 'be', 'to', 'give', 'a', 'fivestar', 'so', 'far', 'its', 'good', 'and', 'it', 'help', 'aplnnnnnnnnnnnnnsososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososo']",6.0,Positif,1.625,1.25,0.375,Positif,0.6323333333333334,Positif,0.41111111111111115,0.8111111111111112,Positif
faried rijal,Pelayanan memuaskan,5,4.3.0,2023-01-07 01:57:00,1.0,1.0,1.0,Positif,Service satisfies,service satisfies,service satisfies,"['service', 'satisfies']","['service', 'satisfies']",0.0,Netral,0.5,0.0,0.5,Positif,0.9,Positif,0.0,0.0,Netral
chiput ok,Bagus,5,4.2.3,2022-10-18 12:46:03,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Agung Haryanto,Good,4,4.3.0,2022-12-23 06:39:45,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Sarip Hidayat,Aplikasi JKN sdh mengalami peningkatan yang baik,5,4.3.0,2022-12-24 00:21:15,1.0,1.0,1.0,Positif,The JKN application has improved well.,the jkn application has improved well,the jkn application has improved well.,"['the', 'jkn', 'application', 'has', 'improved', 'well']","['the', 'jkn', 'application', 'have', 'improve', 'well']",2.0,Positif,1.0,0.0,1.0,Positif,0.202,Positif,0.0,0.0,Netral
sca homedecor,Sangat membantu sekali,5,4.3.0,2022-12-29 01:33:11,1.0,1.0,1.0,Positif,That's very helpful.,thats very helpful,that's very helpful.,"['thats', 'very', 'helpful']","['thats', 'very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
alex copral,Aplikasinya mantap,5,4.2.3,2022-01-23 01:35:00,1.0,1.0,1.0,Positif,It's a solid app.,its a solid app,it's a solid app.,"['its', 'a', 'solid', 'app']","['its', 'a', 'solid', 'app']",2.0,Positif,0.875,0.0,0.875,Positif,0.216,Positif,0.0,0.1,Netral
Meytrio Tamijaya Official,Oke,5,4.2.3,2022-12-01 12:21:00,1.0,1.0,1.0,Positif,Okay.,okay,okay.,['okay'],['okay'],0.0,Netral,0.125,0.125,0.0,Netral,0.17,Positif,0.5,0.5,Positif
Veri Purnaningsih,Bagus,5,4.3.0,2023-01-08 22:04:11,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Lu Bis,Sangat memuaskn,5,4.2.3,2022-01-04 04:54:00,1.0,1.0,1.0,Positif,It's so overwhelming.,its so overwhelming,it's so overwhelming.,"['its', 'so', 'overwhelming']","['its', 'so', 'overwhelming']",0.0,Netral,0.25,0.25,0.0,Netral,0.0,Netral,0.5,1.0,Positif
Ardian Rukmana,Mantap.. ubah data email istri saya jadi simpel,5,4.3.0,2023-01-25 02:18:52,1.0,1.0,1.0,Positif,Nice. Change my wife's e-mail data so it's simple.,nice change my wifes email data so its simple,nice. change my wife's e-mail data so it's simple.,"['nice', 'change', 'my', 'wifes', 'email', 'data', 'so', 'its', 'simple']","['nice', 'change', 'my', 'wifes', 'email', 'data', 'so', 'its', 'simple']",3.0,Positif,0.875,0.0,0.875,Positif,0.429,Positif,0.3,0.6785714285714286,Positif
Geybie Angraine,Sangat baik,5,4.3.0,2023-01-30 06:42:05,1.0,1.0,1.0,Positif,Very good.,very good,very good.,"['very', 'good']","['very', 'good']",3.0,Positif,1.0,0.25,0.75,Positif,0.191,Positif,0.9099999999999999,0.7800000000000001,Positif
Wahyu Prihantoro,Diagnosa keluhan terapi di sensor. Menjijikkan. Kaya percuma aja,1,4.2.3,2022-10-18 01:02:55,-1.0,-1.0,-1.0,Negatif,Diagnosis of the therapy complaint on the sensor.,diagnosis of the therapy complaint on the sensor,diagnosis of the therapy complaint on the sensor.,"['diagnosis', 'of', 'the', 'therapy', 'complaint', 'on', 'the', 'sensor']","['diagnosis', 'of', 'the', 'therapy', 'complaint', 'on', 'the', 'sensor']",-2.0,Negatif,0.5,0.5,0.0,Netral,-0.0865,Negatif,-0.3,0.2,Negatif
eko sutanto,"Tiap tahun selalu ada aja proyek aplikasi, tapi tidak pernah bermanfaat, bagi peserta bpjs tuh yg bermanfaat iuran murah dan kualitas pelayanan yg bagus, bukan aplikasi yg d perbagus jadi bikin ribet",1,4.2.3,2022-12-09 07:58:50,-1.0,-1.0,-1.0,Negatif,"Every year there's always an application project, but it's never useful, for those who take advantage of cheap bills and good service quality, not good apps, so it's a real pain in the ass.",every year theres always an application project but its never useful for those who take advantage of cheap bills and good service quality not good apps so its a real pain in the ass,"every year there's always an application project, but it's never useful, for those who take advantage of cheap bills and good service quality, not good apps, so it's a real pain in the ass.","['every', 'year', 'theres', 'always', 'an', 'application', 'project', 'but', 'its', 'never', 'useful', 'for', 'those', 'who', 'take', 'advantage', 'of', 'cheap', 'bills', 'and', 'good', 'service', 'quality', 'not', 'good', 'apps', 'so', 'its', 'a', 'real', 'pain', 'in', 'the', 'ass']","['every', 'year', 'theres', 'always', 'an', 'application', 'project', 'but', 'its', 'never', 'useful', 'for', 'those', 'who', 'take', 'advantage', 'of', 'cheap', 'bill', 'and', 'good', 'service', 'quality', 'not', 'good', 'apps', 'so', 'its', 'a', 'real', 'pain', 'in', 'the', 'as']",1.0,Positif,2.5,2.25,0.25,Positif,0.27899999999999997,Positif,0.16,0.44000000000000006,Positif
Hasan Basri Nurspreneur,"Manteeep,,,dgn pelayanan melalui aplikasi sangat mudah mendapatkan akses seputar BPJS",5,4.2.3,2022-09-24 12:31:39,1.0,1.0,1.0,Positif,"Manteeep, with the application, it's easy to gain access to BPJS.",manteeep with the application its easy to gain access to bpjs,"manteeep, with the application, it's easy to gain access to bpjs.","['manteeep', 'with', 'the', 'application', 'its', 'easy', 'to', 'gain', 'access', 'to', 'bpjs']","['manteeep', 'with', 'the', 'application', 'its', 'easy', 'to', 'gain', 'access', 'to', 'bpjs']",3.0,Positif,0.625,0.25,0.375,Positif,0.6990000000000001,Positif,0.43333333333333335,0.8333333333333334,Positif
Fredy Almeer,Ok,5,4.3.0,2023-01-28 01:08:00,1.0,1.0,1.0,Positif,Okay.,okay,okay.,['okay'],['okay'],0.0,Netral,0.125,0.125,0.0,Netral,0.17,Positif,0.5,0.5,Positif
Nas rulloh,Membantu,5,4.2.3,2022-09-23 06:36:29,1.0,1.0,1.0,Positif,Help,help,help,['help'],['help'],2.0,Positif,0.5,0.0,0.5,Positif,0.9,Positif,0.0,0.0,Netral
muhammad ramdhan,masa iyaa ga bisa daftat malem2,1,4.3.0,2023-01-17 18:16:37,-1.0,-1.0,-1.0,Negatif,"fontcolor="" # FFFF00""yes cannot daftat malem2",fontcolor ffffyes cannot daftat malem,"fontcolor="" # ffff00""yes cannot daftat malem2","['fontcolor', 'ffffyes', 'can', 'not', 'daftat', 'malem']","['fontcolor', 'ffffyes', 'can', 'not', 'daftat', 'malem']",0.0,Netral,0.0,0.625,-0.625,Negatif,0.0,Netral,0.0,0.0,Netral
trix jabrix,"Aplikasi tol*l, login susah, daftar sudah, atur ulang password susah...",1,4.3.0,2023-01-06 18:58:22,-1.0,-1.0,-1.0,Negatif,"Toll applications, hard logins, lists already, reset hard passwords...",toll applications hard logins lists already reset hard passwords,"toll applications, hard logins, lists already, reset hard passwords...","['toll', 'applications', 'hard', 'logins', 'lists', 'already', 'reset', 'hard', 'passwords']","['toll', 'application', 'hard', 'logins', 'list', 'already', 'reset', 'hard', 'password']",-2.0,Negatif,0.125,1.5,-1.375,Negatif,0.032999999999999995,Netral,-0.2916666666666667,0.5416666666666666,Negatif
"Dadang Permana Siambaton, SE",Cepet n lengkap,5,4.2.3,2022-12-12 07:59:12,1.0,1.0,1.0,Positif,Hurry up and get it over with.,hurry up and get it over with,hurry up and get it over with.,"['hurry', 'up', 'and', 'get', 'it', 'over', 'with']","['hurry', 'up', 'and', 'get', 'it', 'over', 'with']",0.0,Netral,0.125,0.0,0.125,Positif,-0.81,Negatif,0.0,0.0,Netral
Deden 2000,Good,5,4.3.0,2023-01-30 03:28:35,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Yurizka Andria Putri,Tidak bisa dbuka...udah dinstal n unistal tapi tetep ga bisaaa,5,4.2.3,2022-01-29 00:01:00,-1.0,-1.0,-1.0,Negatif,Can't open...dinstal n unistal but still can't,cant opendinstal n unistal but still cant,can't open...dinstal n unistal but still can't,"['cant', 'opendinstal', 'n', 'unistal', 'but', 'still', 'cant']","['cant', 'opendinstal', 'n', 'unistal', 'but', 'still', 'cant']",0.0,Netral,0.0,0.125,-0.125,Negatif,0.0,Netral,0.0,0.0,Netral
Dede Ludiyana,"Pendaftaran mudah,tinggal ikuti instruksi ny.semoga kedepannya lebih baik lagi.",5,4.2.3,2022-09-29 14:47:36,1.0,1.0,1.0,Positif,"The registration is easy, just follow Mrs.'s instructions in case things get any better in the future.",the registration is easy just follow mrss instructions in case things get any better in the future,"the registration is easy, just follow mrs.'s instructions in case things get any better in the future.","['the', 'registration', 'is', 'easy', 'just', 'follow', 'mrss', 'instructions', 'in', 'case', 'things', 'get', 'any', 'better', 'in', 'the', 'future']","['the', 'registration', 'be', 'easy', 'just', 'follow', 'mrss', 'instruction', 'in', 'case', 'thing', 'get', 'any', 'good', 'in', 'the', 'future']",3.0,Positif,1.75,0.375,1.375,Positif,0.2898,Positif,0.3111111111111111,0.48611111111111116,Positif
Nengah Agee aja,"Aplikasinya bagus, cuma blm nemu no contac Wa CS",5,4.2.3,2022-01-29 00:22:00,0.0,1.0,1.0,Positif,"The application is good, just haven't found any Wa CS contac",the application is good just havent found any wa cs contac,"the application is good, just haven't found any wa cs contac","['the', 'application', 'is', 'good', 'just', 'havent', 'found', 'any', 'wa', 'cs', 'contac']","['the', 'application', 'be', 'good', 'just', 'havent', 'find', 'any', 'wa', 'c', 'contac']",3.0,Positif,1.0,0.125,0.875,Positif,0.222,Positif,0.7,0.6000000000000001,Positif
Wayan Kemaragiri,"Terimakasih saya mendapat layanan yang baik selama menggunakan bpjs, di semua rumah sakit rujukan, terimakasih🙏🙏🙏",5,4.2.3,2022-01-01 02:01:00,1.0,1.0,1.0,Positif,"Thank you. I got a good service during the use of bpjs, in all hospital references, thank you.",thank you i got a good service during the use of bpjs in all hospital references thank you,"thank you. i got a good service during the use of bpjs, in all hospital references, thank you.","['thank', 'you', 'i', 'got', 'a', 'good', 'service', 'during', 'the', 'use', 'of', 'bpjs', 'in', 'all', 'hospital', 'references', 'thank', 'you']","['thank', 'you', 'i', 'get', 'a', 'good', 'service', 'during', 'the', 'use', 'of', 'bpjs', 'in', 'all', 'hospital', 'reference', 'thank', 'you']",7.0,Positif,1.125,0.0,1.125,Positif,0.46775,Positif,0.7,0.6000000000000001,Positif
YOGIK MOZART,Sangat membantu 👍,5,4.3.0,2022-12-28 02:18:43,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Abdullah Ghoni,Bagus,5,4.2.3,2022-01-17 07:45:00,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Ncek Irsad,Sangat mudah..terimakasih,5,4.2.3,2022-01-21 12:55:00,1.0,1.0,1.0,Positif,It's easy..thank you..,its easythank you,it's easy..thank you..,"['its', 'easythank', 'you']","['its', 'easythank', 'you']",0.0,Netral,0.0,0.0,0.0,Netral,0.0,Netral,0.0,0.0,Netral
Ade Prihatna,Kereen pokoknya mah.,5,4.2.3,2022-01-29 02:44:00,1.0,1.0,1.0,Positif,"It's cool, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right.",its cool its all right its all right its all right its all right its all right its all right its all right its all right its all right its all right its all right its all right its all right its all right,"it's cool, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right.","['its', 'cool', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right']","['its', 'cool', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right', 'its', 'all', 'right']",1.0,Positif,0.25,0.375,-0.125,Negatif,0.9,Positif,0.2899999999999999,0.5433333333333332,Positif
Wulan Sapto14,Mantap,5,4.2.3,2022-01-12 04:23:00,1.0,1.0,1.0,Positif,Steady.,steady,steady.,['steady'],['steady'],0.0,Netral,0.125,0.625,-0.5,Negatif,0.884,Positif,0.16666666666666666,0.5,Positif
Kei sutrisna Sutrisna,Mudah untuk berganti faskes yang buruk pelayanannya,5,4.2.3,2022-01-01 00:46:00,0.0,1.0,1.0,Positif,It's easy to change bad phases of his service,its easy to change bad phases of his service,it's easy to change bad phases of his service,"['its', 'easy', 'to', 'change', 'bad', 'phases', 'of', 'his', 'service']","['its', 'easy', 'to', 'change', 'bad', 'phase', 'of', 'his', 'service']",-2.0,Negatif,0.625,0.875,-0.25,Negatif,0.264,Positif,-0.13333333333333325,0.75,Negatif
qusdar yanti,"Awal na susah bgt mau perubahan data, tapi lama lama bisa, alhamdulillah",5,4.2.3,2022-10-01 00:13:03,1.0,1.0,1.0,Positif,"In the beginning it was hard to change data, but long time ago, alhamdulillah",in the beginning it was hard to change data but long time ago alhamdulillah,"in the beginning it was hard to change data, but long time ago, alhamdulillah","['in', 'the', 'beginning', 'it', 'was', 'hard', 'to', 'change', 'data', 'but', 'long', 'time', 'ago', 'alhamdulillah']","['in', 'the', 'beginning', 'it', 'be', 'hard', 'to', 'change', 'data', 'but', 'long', 'time', 'ago', 'alhamdulillah']",-1.0,Negatif,0.25,0.875,-0.625,Negatif,0.1845,Positif,-0.17083333333333334,0.4708333333333333,Negatif
Indra Saputra,Ribet mau ngisi email doank ( untuk cetak kartu ),2,4.2.3,2023-01-09 04:35:21,-1.0,-1.0,-1.0,Negatif,Ribet wants to fill out a doink email (for the print of the card),ribet wants to fill out a doink email for the print of the card,ribet wants to fill out a doink email (for the print of the card),"['ribet', 'wants', 'to', 'fill', 'out', 'a', 'doink', 'email', 'for', 'the', 'print', 'of', 'the', 'card']","['ribet', 'want', 'to', 'fill', 'out', 'a', 'doink', 'email', 'for', 'the', 'print', 'of', 'the', 'card']",0.0,Netral,0.25,0.0,0.25,Positif,0.081,Positif,0.2,0.1,Positif
Arcadia Rafaelsit,Bikin emosi aja yata2nya data sudah benar di bilang salah datanya 😡😡😡😡aplikasi nya jelek,1,4.2.3,2022-01-10 04:59:00,-1.0,-1.0,-1.0,Negatif,It's bad enough that the data was right. It's not good enough. It's bad data.,its bad enough that the data was right its not good enough its bad data,it's bad enough that the data was right. it's not good enough. it's bad data.,"['its', 'bad', 'enough', 'that', 'the', 'data', 'was', 'right', 'its', 'not', 'good', 'enough', 'its', 'bad', 'data']","['its', 'bad', 'enough', 'that', 'the', 'data', 'be', 'right', 'its', 'not', 'good', 'enough', 'its', 'bad', 'data']",-8.0,Negatif,1.25,2.0,-0.75,Negatif,-0.4696666666666667,Negatif,-0.24404761904761899,0.5781746031746031,Negatif
Nadia ayu Pratiwi,SISTEM RUMAH SAKIT SUDAH MEMAKAI JKN TAPI BANYAK SEKALI KENDALA KADANG DIWAKTU MAU DAFTAR LIST RUJUKAN KONTROL NYA TIDAK ADA. SISTEM KALO BELUM READY BANGET HARUSNYA JANGAN DI TERAPKAN DULU DI RS JADI MEMPERSULIT PASIEN KAN,1,4.2.3,2022-10-13 21:33:35,-1.0,-1.0,-1.0,Negatif,The hospital system has taken care of JKN but there are a lot of times when the list of his controversies is not there. &lt;i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt;&lt;/i&gt; &lt;i&gt;Syse&lt;/i&gt; &lt;/i&gt; &lt;i&gt;The church should not be prepared at the hospital&lt;/i&gt; &lt;/i&gt; &lt;/i&gt; &lt;/i&gt; &lt;/i&gt;,the hospital system has taken care of jkn but there are a lot of times when the list of his controversies is not there ltigtltigt ltigtltigt ltigtltigtltigt ltigtltigtltigt ltigtsyseltigt ltigt ltigtthe church should not be prepared at the hospitalltigt ltigt ltigt ltigt ltigt,the hospital system has taken care of jkn but there are a lot of times when the list of his controversies is not there. &lt;i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt;&lt;/i&gt; &lt;i&gt;syse&lt;/i&gt; &lt;/i&gt; &lt;i&gt;the church should not be prepared at the hospital&lt;/i&gt; &lt;/i&gt; &lt;/i&gt; &lt;/i&gt; &lt;/i&gt;,"['the', 'hospital', 'system', 'has', 'taken', 'care', 'of', 'jkn', 'but', 'there', 'are', 'a', 'lot', 'of', 'times', 'when', 'the', 'list', 'of', 'his', 'controversies', 'is', 'not', 'there', 'ltigtltigt', 'ltigtltigt', 'ltigtltigtltigt', 'ltigtltigtltigt', 'ltigtsyseltigt', 'ltigt', 'ltigtthe', 'church', 'should', 'not', 'be', 'prepared', 'at', 'the', 'hospitalltigt', 'ltigt', 'ltigt', 'ltigt', 'ltigt']","['the', 'hospital', 'system', 'have', 'take', 'care', 'of', 'jkn', 'but', 'there', 'be', 'a', 'lot', 'of', 'time', 'when', 'the', 'list', 'of', 'his', 'controversy', 'be', 'not', 'there', 'ltigtltigt', 'ltigtltigt', 'ltigtltigtltigt', 'ltigtltigtltigt', 'ltigtsyseltigt', 'ltigt', 'ltigtthe', 'church', 'should', 'not', 'be', 'prepare', 'at', 'the', 'hospitalltigt', 'ltigt', 'ltigt', 'ltigt', 'ltigt']",1.0,Positif,1.375,1.625,-0.25,Negatif,-0.135,Negatif,0.0,0.0,Netral
